id	local_path	family	producer	producer_detail	lineage	holdout	origin	url	license	rights_basis	source_project	source_ref
libreoffice-bullet-indent	pptx/libreoffice/libreoffice-bullet-indent.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	LibreOffice/core:pptx:bullet-indent	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/bullet-indent.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-bulletcolor	pptx/libreoffice/libreoffice-bulletcolor.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 14.0000)	LibreOffice/core:pptx:bulletcolor	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/bulletColor.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-bulletmarginandindent	pptx/libreoffice/libreoffice-bulletmarginandindent.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 14.0000)	LibreOffice/core:pptx:bulletmarginandindent	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/bulletMarginAndIndent.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-button-form-control	xlsx/libreoffice/libreoffice-button-form-control.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 16.0300)	LibreOffice/core:xlsx:button-form-control	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/button-form-control.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-calcfields	xlsx/libreoffice/libreoffice-calcfields.xlsx	xlsx	Collabora Office	Collabora_Office/26.04.0.1$Windows_X86_64 LibreOffice_project/d1848b938d4659ed2e9be929b3a35fe3668697	LibreOffice/core:xlsx:calcfields	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/pivot-table/calcfields.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-calcthemetest	xlsx/libreoffice/libreoffice-calcthemetest.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 16.0300)	LibreOffice/core:xlsx:calcthemetest	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/CalcThemeTest.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-calendar1	docx/libreoffice/libreoffice-calendar1.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:calendar	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/calendar1.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-caption	docx/libreoffice/libreoffice-caption.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:caption	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/caption.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-ceiling-floor	xlsx/libreoffice/libreoffice-ceiling-floor.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 15.0300)	LibreOffice/core:xlsx:ceiling-floor	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/ceiling-floor.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-cell-anchored-hidden-shapes	xlsx/libreoffice/libreoffice-cell-anchored-hidden-shapes.xlsx	xlsx	Microsoft Office for Mac	Microsoft Macintosh Excel (AppVersion 14.0300)	LibreOffice/core:xlsx:cell-anchored-hidden-shapes	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/cell-anchored-hidden-shapes.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-cell-borders	xlsx/libreoffice/libreoffice-cell-borders.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 12.0000)	LibreOffice/core:xlsx:cell-borders	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/cell-borders.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-cell-btlr	docx/libreoffice/libreoffice-cell-btlr.docx	docx	LibreOffice	LibreOffice/4.1.0.0.alpha0$Linux_X86_64 LibreOffice_project/6c8f448cffb88cbd320f6c694a296d6762426b3	LibreOffice/core:docx:cell-btlr	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/cell-btlr.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-cell-grid-span	docx/libreoffice/libreoffice-cell-grid-span.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 12.0000)	LibreOffice/core:docx:cell-grid-span	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/cell-grid-span.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-cell-multi-line	xlsx/libreoffice/libreoffice-cell-multi-line.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 15.0300)	LibreOffice/core:xlsx:cell-multi-line	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/cell-multi-line.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-cell-note	xlsx/libreoffice/libreoffice-cell-note.xlsx	xlsx	LibreOffice	LibreOfficeDev/25.2.0.0.alpha0$Linux_X86_64 LibreOffice_project/566b5a908e98e712e908fbd08d398cca81cb	LibreOffice/core:xlsx:cell-note	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/cell-note.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-cell-sdt-redline	docx/libreoffice/libreoffice-cell-sdt-redline.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	LibreOffice/core:docx:cell-sdt-redline	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/cell-sdt-redline.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
